  out   resid_map   resid_static        K0        D_uni      Dq_min     Dq_max  Dqneg  cflag
   15       2.382      1.037e+04  0.00055184       3.553       -2.18       3.362   3624     0
   16       3.389          284.1  -0.0048915     -0.5879     -0.5263       1.263   3888     0
   17       2.419          420.6  -0.0067009      -2.806      -2.679       1.018  15384     0
   18       3.771      7.668e-11   -0.000902       2.469     -0.1755       2.381     72     1
   19       5.554          122.5    0.004719       1.178     -0.2005       1.132    240     0
   20        1.52       9.24e-11  0.00065334    -0.08927   -0.006353         2.4     24     1
   21       1.695           1300   0.0034002      -5.412      -4.481       22.55    704     0
   22      0.9058      7.111e-11   0.0015954    -0.05137     0.04427        2.82      0     1
   23      0.6137      8.743e-11    0.002726     -0.6712     -0.4727       5.288    240     1
   24       1.043      7.941e-11   0.0011581     -0.1389    -0.04389       2.713     56     1
   25      0.5813           2964   0.0008127     -0.6423     -0.5138       3.217    576     0
   26      0.6933          117.8   0.0019205      -1.792       -1.52       6.384   1040     0
   27      0.2364      6.685e-11   0.0019588     -0.7518     -0.5795       4.422    376     1
   28      0.7977      5.829e-11  0.00084867     -0.4082     -0.2973       2.922    296     1
   29       1.176          529.9   0.0026563      -2.479      -2.074       9.698    856     0
   30       1.249      2.026e-11  0.00061101     -0.2276     -0.1348       2.557    112     1
   31       11.24           1638   -0.013292    -0.06642    -0.04266      0.6469    112     0
   32       6.627      8.794e-11 -0.00048214       1.729      0.3372       1.682      0     1
   33        3.79          210.6  -0.0078881      -1.428      -1.354      0.8091  13216     0
   34       4.015      2.299e-11   -0.001277        2.37     0.02442       2.291      0     1
   35      0.7765           1709  -0.0018062       16.79      -8.509       15.95   2416     0
   36       1.289          411.6 -0.00058027       11.62      -8.371       10.95   5552     0
   37       18.64          207.6   -0.024867    -0.03154    -0.01706      0.4032     96     0
   38        13.7      8.625e-11 -0.00015073       1.324      0.6747       1.302      0     1
   39        4.62      9.567e-11  0.00051654      0.5777      0.6091        1.52      0     1
   40       1.502          312.2  0.00061219       10.65      -11.24        9.92   8296     0
   41      0.3879           8141 -0.00044487      -2.377      -2.161       4.106   5632     0
   42      0.3065          252.7  9.2809e-05       7.654      -6.205       7.192   6576     0
   43       1.974           2423   0.0025013       8.227      -16.07       7.417  11776     0
   44      0.9602      3.234e-11  0.00052483     -0.4291     -0.3227       2.765    344     1
   45       8.776          36.42   -0.010332     -0.1044    -0.07541      0.7648    296     0
   46       4.792      4.866e-11 -0.00081166       2.073      0.1173       2.008      0     1
   47       13.74          101.6    0.015698      0.6037     0.04016      0.5849      0     0
   48       7.172      5.286e-11  0.00046122      0.6324      0.6595       1.445      0     1
   49       1.228      1.074e-11   0.0016381    -0.05802     0.03909       2.857      0     1
   50      0.5057      4.354e-11   0.0027531     -0.5081     -0.3277       4.909    120     1
   51      0.8655      5.494e-11   0.0014526     -0.1213    -0.02226       2.853     40     1
   52      0.5804      2.615e-11   0.0010406     -0.4976     -0.3754       3.171    344     1
   53      0.5507      2.694e-11   0.0019659      -1.326      -1.097       5.554    704     1
   54      0.6601      2.603e-11  0.00091194     -0.4781     -0.3603       3.058    344     1
   55       5.433          110.7   -0.005784     -0.1687     -0.1267       1.094    344     0
   56       3.128          503.3  0.00037529       2.759      -1.076       2.632   1288     0
   57       1.771           1998   0.0013553       7.642      -9.637       7.066   9304     0
   58       0.779      2.626e-11   0.0016806      -2.515      -2.189       7.256   1496     1
   59      0.7232      4.059e-11   0.0023089      -1.302      -1.056       6.075    616     1
   60       1.764      2.728e-12   0.0042888      -1.656       -1.11       14.75    184     1
   61       2.029       7.02e-11   0.0010206      0.1663      0.2341       2.201      0     1
   62      0.2708      4.007e-11   0.0014493     -0.5741     -0.4351       3.598    344     1
   63       2.813          7.197  -0.0020452       1.561      0.6874       1.532      0     0
   64      0.6479           1767 -0.00015679      -8.039      -7.436       10.07   7192     0
   65       4.018            201  -0.0055361     -0.4293     -0.3768       1.147   1800     0
   66       2.395           34.5 -0.00086955       3.534      -1.047       3.381    584     0
   67       1.837           2447  0.00046783       10.44      -10.46       9.746   8000     0
   68       170.7          72.67     0.21814     0.08521     0.02823     0.08332      0     0
   69       119.3      5.751e-11  0.00014411      0.9733      0.9751       1.029      0     1
   70       35.34       3.24e-11  0.00071093       0.399      0.4453       1.786      0     1
   71       10.73      6.332e-11  0.00054202      0.5531      0.5865       1.555      0     1
   72       2.818      7.057e-11   0.0010514      0.1474      0.2171        2.24      0     1
   73      0.7296          47.44   0.0030618     -0.5689      -0.364       5.584    112     0
   74      0.9728       5.46e-11   0.0015391    -0.04125     0.05238        2.77      0     1
   75      0.9398      7.216e-11  0.00070876     -0.3927     -0.2856       2.821    296     1
   76      0.3164          51.29   0.0014714      -1.405      -1.191       4.998   1040     0
   77     0.05688      8.725e-11   0.0012782     -0.8798     -0.7193       3.937    664     1
   78       0.105      5.235e-11   0.0011656     -0.9113     -0.7516       3.882    704     1
   79      0.5161      8.549e-11   0.0018655      -1.352      -1.125       5.452    776     1
   80      0.6059       1.41e-11   0.0024437     -0.9075      -0.697       5.412    360     1
   81       1.453      5.559e-11   0.0040702     -0.8175     -0.4784       9.364     96     1
   82       1.926      6.841e-11    0.001052       0.147      0.2167       2.241      0     1
   83      0.2454      8.947e-11    0.001474     -0.5795     -0.4394       3.628    344     1
   84       1.162           5055  8.2119e-05      -0.525     -0.4194       2.646    560     0
   85        3.37           1214   0.0048326       1.748      -4.449       1.542  14200     0
   86        1.96      8.501e-11   0.0010412      0.1535      0.2226       2.227      0     1
   87      0.2513      8.112e-11   0.0014686     -0.5783     -0.4384       3.622    344     1
   88      0.7508          442.8   0.0025245      -1.117     -0.8788       6.042    496     0
   89      0.3071      6.361e-11   0.0018453     -0.2889     -0.1653       3.423     96     1
   90      0.3623      4.354e-11   0.0014993     -0.4241     -0.2971       3.389    240     1
   91    0.009164      8.828e-11   0.0016491     -0.7015      -0.545       3.997    408     1
   92       0.327      6.548e-11   0.0012275     -0.6056     -0.4698       3.469    408     1
   93       0.158      8.299e-11   0.0015541     -0.9833     -0.8044       4.387    664     1
   94      0.2611       7.23e-11   0.0018278     -0.8978     -0.7164       4.547    560     1
   95      0.1728      8.811e-11   0.0015073     -0.5869     -0.4452       3.669    344     1
   96       1.977       1.16e-10   0.0041013      -6.986      -5.476       38.35    464     0
   97       1.747      7.606e-11    0.001113      0.1118      0.1853       2.317      0     1
   98      0.2439      2.672e-11   0.0014682     -0.5783     -0.4384       3.621    344     1
   99       1.882           1909   0.0039682      -5.057      -3.974       27.46    480     0
  100       1.638      7.572e-11   0.0011544     0.08994      0.1658       2.367      0     1
  101      0.2807      2.001e-11   0.0014212     -0.5681     -0.4304       3.565    344     1
  102      0.3635          3.181   0.0010633     -0.6765     -0.5391       3.447    560     0
  103        1.65           4366   0.0033116      -5.058      -4.203       20.61    776     0
  104      0.6552      6.062e-11   0.0018445    -0.08136     0.02236       3.032      0     1
  105       1.071      3.934e-11   0.0034647     -0.7234     -0.4676       6.955    120     1
  106       1.405      6.804e-11   0.0012594     0.04145       0.123       2.489      0     1
  107       0.506      5.315e-11   0.0011487     -0.5155     -0.3893       3.273    344     1
  108      0.1227       0.001496   0.0011845      -0.887     -0.7288       3.862    688     0
  109      0.5345          289.7   0.0019148      -1.337      -1.109       5.497    744     0
  110     0.06561      8.157e-11   0.0017951     -0.6575     -0.5002       4.064    344     1
  111      0.7642       2.24e-11  0.00079279     -0.4616     -0.3476       2.961    344     1
  112       5.196          554.6   0.0077287      0.6873      -2.475      0.5819  15344     0
  113       3.962      6.328e-11  0.00067619      0.4293       0.473       1.739      0     1
  114       0.248      9.913e-11    0.002509     -0.4471     -0.2848       4.427    112     1
  115      0.6744      5.986e-11   0.0015519     -0.1852    -0.07835       3.023     64     1
  116      0.3392      5.122e-11   0.0013754     -0.5168     -0.3848       3.445    320     1
  117     0.02873            140   0.0015415     -0.8054      -0.643       4.071    560     0
  118      0.5459       3.11e-10  0.00083236     -0.6284     -0.5005       3.212    560     0
  119       2.798           1108    0.004618       2.729      -9.893       2.309  15344     0
  120       1.963       8.06e-11   0.0010404       0.154       0.223       2.226      0     1
  121       0.252      5.878e-11   0.0014679     -0.5782     -0.4383       3.621    344     1
  122       1.225          96.23 -2.5468e-06     -0.5212     -0.4172         2.6    592     0
  123       8.032           1058    0.010734      0.5103     -0.9881      0.4604  11680     0
  124       5.569      5.345e-11   0.0005428      0.5523      0.5858       1.556      0     1
  125      0.2172          95.87    0.002397     -0.1779    -0.04943       3.679     56     0
  126      0.8877      5.093e-11   0.0013449     -0.1511    -0.05152       2.837     56     1
  127      0.4247      4.809e-11   0.0022266     -0.8198     -0.6294       4.897    360     1
  128      0.9572      4.874e-11  0.00084059     -0.3056     -0.2029       2.778    184     1
  129      0.1789          268.8   0.0014342      -1.162     -0.9716       4.551    856     0
  130      0.2753      6.503e-11    0.001014     -0.7983     -0.6523       3.585    664     1
  131        1.61           2450 -0.00094043      -1.058      -0.935       2.627   2328     0
  132      0.7744           1063  0.00065874       5.965      -5.392       5.587   7408     0
  133       1.645       1.03e+04   0.0024696      -43.51      -38.56       104.9   2520     0
  134      0.5627      9.106e-11    0.001125     -0.4435     -0.3238       3.149    296     1
  135      0.3592           3134   0.0017989      -1.106      -0.906       4.898    680     0
  136     0.07354      9.197e-11   0.0017561     -0.6952     -0.5356       4.094    376     1
  137      0.1416      3.587e-11   0.0015471      -0.596     -0.4523       3.719    344     1
  138      0.6743      1.631e-11   0.0024634      -1.022     -0.7977        5.71    416     1
  139      0.9992       6.23e-11  0.00092841     -0.2454     -0.1459       2.743    112     1
  140      0.1109      7.071e-11   0.0014512      -1.027     -0.8476       4.347    704     1
  141     0.07166      5.338e-11   0.0015006      -0.888     -0.7195       4.169    616     1
  142      0.4633       9.67e-10  0.00088089     -0.6802     -0.5471       3.317    600     0
  143      0.3404          79.13   0.0014925      -1.405       -1.19       5.025   1040     0
  144       1.168       0.002637   0.0028568      -1.946      -1.583       8.944    632     0
  145       0.708      9.609e-11    0.001506      -0.183    -0.07733       2.989     64     1
  146      0.5621      1.262e-11   0.0010574     -0.5003     -0.3775       3.186    344     1
  147      0.4003      2.734e-11   0.0017835      -1.204      -0.995       5.058    704     1
  148     0.08125      2.291e-11   0.0015271     -0.6707     -0.5208       3.828    408     1
  149       3.205            892    0.005656       1.596      -8.629       1.255  15888     0
  150       2.809      7.036e-11  0.00083943      0.2939      0.3494       1.961      0     1
  151       6.389          142.1  -0.0062568    -0.02211     0.01329       1.041      0     0
  152       1.803          50.23  -0.0014367       4.537      -1.397        4.34    624     0
  153      0.9957           3312 -0.00099099       21.98      -15.33       20.74   5104     0
  154      0.4738           96.6  -0.0019525       -2.66      -2.468       3.102   7472     0
  155       2.777          79.38   -0.005227      -1.145      -1.064       1.283   7624     0
  156       18.91          20.37    0.020028      0.6843      0.3783      0.6741      0     0
  157       9.654      8.077e-11  0.00038262      0.7127      0.7336        1.34      0     1
  158       2.212      5.286e-11   0.0012531      0.0441      0.1253       2.482      0     1
  159           1           1473   0.0033777     -0.6932      -0.449       6.636    136     0
  160       1.325      6.625e-11   0.0013011     0.02505      0.1086       2.535      0     1
  161      0.6484      7.475e-11  0.00097785     -0.4878     -0.3678       3.115    344     1
  162       1.681       2.28e+04   0.0033739      -5.268      -4.366       21.83    728     0
  163      0.8487      6.963e-11   0.0016475    -0.05938     0.03805       2.865      0     1
  164      0.3723      6.969e-11   0.0014955     -0.4236     -0.2967       3.385    240     1
  165     0.01233      3.206e-11   0.0016532     -0.7026     -0.5458       4.003    408     1
  166      0.9191      3.092e-11   0.0028238      -1.148     -0.8858       6.719    376     1
  167      0.8749      8.728e-11   0.0013543     -0.1517    -0.05194       2.844     56     1
  168      0.3018      4.269e-11   0.0020741     -0.7671     -0.5887        4.59    360     1
  169      0.4443      4.695e-11   0.0013908       -0.41     -0.2869       3.284    240     1
  170       1.872           1523   0.0039543       -4.91      -3.859       26.64    480     0
  171       1.627       7.58e-11    0.001159      0.0876      0.1637       2.373      0     1
  172      0.2866       1.54e-11   0.0014138     -0.5665     -0.4292       3.556    344     1
  173      0.2673         0.3538   0.0011813     -0.7033     -0.5606       3.581    560     0
  174       0.177      1.671e-11   0.0015094      -1.054     -0.8704       4.457    704     1
  175      0.1277          139.5   0.0016053      -0.883     -0.7114        4.27    600     0
  176       2.655           1785   0.0049523       3.514      -19.01       2.764  15888     0
  177       2.348      7.327e-11  0.00093606      0.2226      0.2848       2.091      0     1
  178      0.4173       7.23e-11   0.0012994     -0.5433      -0.411       3.428    344     1
  179      0.4482      9.373e-11  0.00088531     -0.7075     -0.5721       3.358    616     1
  180       1.575           1382 -0.00095834      -1.448      -1.302       2.925   4256     0
  181       1.237           4792   0.0012192      -23.77      -21.68       38.99   5768     0
  182      0.1086      7.526e-11  0.00089084      -1.507      -1.308       4.468   1480     1
  183       1.326          56.73   0.0025457      -4.237      -3.644       13.57   1232     0
  184      0.2351      5.997e-11   0.0023414     -0.4796     -0.3204       4.299    184     1
  185       0.448       5.15e-11   0.0016788     -0.2704     -0.1528        3.26     96     1
  186      0.2482      7.378e-11   0.0015324     -0.5064     -0.3711       3.554    296     1
  187      0.2301      1.614e-11   0.0019212     -0.7808     -0.6071       4.434    408     1
  188    0.003784      4.763e-11   0.0018287     -0.5609     -0.4117       3.918    296     1
  189      0.2338      5.366e-11   0.0021291     -0.6268     -0.4604       4.368    296     1
  190      0.5753      5.627e-12   0.0027757     -0.5713     -0.3821       5.108    184     1
  191      0.7509      7.356e-11   0.0015957     -0.1263    -0.02386        2.95     40     1
  192      0.6682      1.052e-11    0.001028     -0.4304      -0.314       3.065    296     1
  193      0.2906      2.262e-11   0.0016542      -1.128     -0.9324       4.756    704     1
  194       1.983      4.775e-11   0.0040786      -7.737      -6.101       41.38    512     1
  195       1.719      7.645e-11   0.0011231      0.1064      0.1804       2.329      0     1
  196      0.2501      4.866e-11     0.00146     -0.5764     -0.4369       3.611    344     1
  197       1.021           1535  0.00024957     -0.5473     -0.4372       2.757    576     0
  198      0.7423           1027   0.0015871      -2.705      -2.369       7.396   1640     0
  199     0.02733      3.041e-11   0.0013398     -0.9427     -0.7748       4.096    688     1
  200      0.1767      6.133e-11   0.0011035     -0.8604     -0.7068        3.75    688     1
done
